200,B09SKPL5FK,"Lenovo IdeaPad Slim 9i 14"" UHD Laptop Computer - Intel i7-1195G7 Upto 5GHz, 16GB RAM, 1TB NVMe SSD, AX Wi-Fi, Bluetooth, USB Type-C Thunderbolt 4, Webcam, HDMI - Windows 10 Pro","$1,999.99","February 15, 2022",14 Inches,1920 x 1200 pixels,3840 x 2160 Pixels,5 GHz core_i7,16 GB SDRAM,4266 MHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,,15 Hours,Lenovo,IdeaPad,Slim 9i,PC,Windows 10 Pro,2.87 pounds,7.9 x 12.52 x 0.57 inches,,Shadow Black,Intel,4,SDRAM,16 GB,Solid State,,AC & Battery,
200,B099NWRJT2,"HP Chromebook 14b Laptop, 11th Gen Intel Core i3-1115G4, 8 GB RAM, 128 GB SSD, 14” HD Anti-Glare Touchscreen, Chrome OS, 720p Webcam and Camera Shutter, Audio by B&O, Backlit Keys (14b-nb0010nr, 2021)",$288.00,"August 15, 2021",14 Inches,,1366 x 768 Pixels,4.1 GHz apple_ci3,8 GB 8 GB DDR4,,128 GB SSD,Intel UHD Graphics 600,Intel,Integrated,"Bluetooth, 802.11ax",4,,HP,HP Chromebook 14b-nb0010nr,14b-nb0010nr,,Chrome OS,3.31 pounds,12.74 x 8.7 x 0.65 inches,,Mineral silver aluminum with a sandblasted finish,Intel,2,DDR4 SDRAM,,Gigabit Ethernet,No Optical Storage Device,Battery Powered,1 Lithium Ion batteries required. (included)
200,B098BKR2RY,"2021 HP 17.3"" FHD IPS Display Laptop Computer, 11th Intel Core i5-1135G7 Processor, 12GB RAM, 1TB HDD, Backlit Keyboard, Intel Iris Xe Graphics, HD Audio, HD Webcam, Windows 10, Silver, 32GB USB Card",$699.99,"June 30, 2021",17.3 Inches,,1920 x 1080 Pixels,2.4 GHz core_i5_family,12 GB DDR4,,1 TB HDD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,HP,HP,HP,PC,Windows 10 Home,4.86 pounds,15.78 x 10.15 x 0.78 inches,,Silver,Intel,4,DDR4 SDRAM,32 GB,Serial ATA,,Battery Powered,
200,B07NBNVXVY,"Dell Precision 7730 1920 X 1080 17.3"" LCD Mobile Workstation with Intel Core i7-8850H Hexa-core 2.6 GHz, 16GB RAM, 512GB SSD",$554.00,"February 1, 2019",17.3 Inches,,,2.6 GHz core_i7_family,16 GB DDR4,2.6 GHz,512 GB SSD,Radeon Pro WX 4150,AMD,Dedicated,,4,,Dell,Precision,R7WMT,,Windows 10 Pro,6.99 pounds,16.3 x 10.8 x 1.2 inches,,Black,Intel,6,Unknown,16,Solid State,,,1 Lithium Ion batteries required. (included)
200,B09CQ8GN9L,"Lenovo V14 G2 ALC 82KC009VUS 14"" Notebook - HD - 1366 x 768 - AMD Ryzen 5 5500U Hexa-core (6 Core) 2.10 GHz - 8 GB RAM - 256 GB SSD - Black",$643.88,"August 16, 2021",14 Inches,1366 x 768 pixels,1366 x 768 Pixels,2.1 GHz,8 GB DDR4,2666 MHz,256 GB SSD,AMD Radeon Graphics,AMD,Radeon Graphics,"Bluetooth, 802.11ac",,,Lenovo,V14 G2 ALC,82KC009VUS,PC,Windows 10 Pro,3.53 pounds,10.47 x 14.76 x 2.78 inches,,Black,AMD,1,DDR4 SDRAM,256,,No,Battery Powered,
200,B09HN92VRM,"New ASUS VivoBook 15 15.6 Inch FHD 1080P Laptop (AMD Ryzen 3 3250U up to 3.5GHz, 8GB DDR4 RAM, 128GB SSD, AMD Radeon Vega 3, WiFi, Bluetooth, HDMI, Windows 10) (Grey) with 1 Year Office",$490.00,"October 1, 2021",15.6 Inches,,1920 x 1080 Pixels,2.6 GHz ryzen_3,8 GB DDR4,3.5 GHz,128 GB SSD,AMD Radeon Vega 3,AMD,Integrated,Bluetooth,,,ASUS,ASUS VivoBook,F512DA-WB31,PC,Windows 10,3.75 pounds,14.06 x 9.07 x 0.78 inches,,Gray,AMD,2,DDR4 SDRAM,128 GB,PCIE x 4,,AC & Battery,
200,B089Q6H3G2,"HP 14.0"" WLED-Backlit Micro-Edge Display Laptop PC, Intel Quad-Core i5-1035G1 up to 3.6GHz, 8GB DDR4, 256GB SSD + 16GB Intel Optane Memory, Webcam, Bluetooth, Fast Charge, HDMI, Windows 10, Gold",$529.00,"June 4, 2020",14 Inches,1366x768,1366x768 Pixels,1 GHz core_i5,8 GB SDRAM,2666 MHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11a,,,HP,HP i5-1035G1 8GB 256GB SSD Gold,HP i5-1035G1 8GB 256GB SSD GOLD,PC,Windows 10,3.24 pounds,12.76 x 8.86 x 0.71 inches,,Gold,Intel,4,DDR4 SDRAM,256 GB,Serial ATA,,AC & Battery,
200,B0BLHPRL1Y,"ASUS - 17.3"" Chromebook - Intel Celeron N4500 - 4GB Memory - 64GB eMMC - Transparent Silver",$318.01,"November 4, 2022",17.3 Inches,,1920 x 1080 Pixels,2.8 GHz Celeron_P4500,4 GB LPDDR4X,,Emmc,,Intel,Integrated,802.11ax,1,,ASUS,ASUS CXB170C,CBX170C,,Chrome OS,7.48 pounds,15.77 x 10.71 x 1 inches,,Silver,Intel,2,,64 GB,,,,1 Lithium Ion batteries required. (included)
200,B09LHYDS1G,"2021 New Lenovo ideaPad 3i 15.6 FHD (1920x1080) Screen Laptop Intel Pentium Gold 7505| HDMI, Bluetooth 5.0| Windows 11 Arctic Grey (12GB RAM | 512GB SSD), Gray",$509.00,"November 11, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2 GHz pentium_dual_core,12 GB SO-DIMM,3.5 GHz,128 GB SSD,Intel UHD graphics,Intel,Integrated,Bluetooth,3,,Lenovo,Lenovo Ideapad,82H801GGUS,PC,Windows 11,3.74 pounds,14 x 9.8 x 0.78 inches,,Gray,Intel,2,DDR4 SDRAM,512 GB,PCIE x 4,,Battery Powered,
200,B0B77D6215,"Lenovo Ideapad 5i 15.6"" FHD IPS Touchscreen Laptop, 11th Gen Intel Core i5-1135G7(Up to 4.2 GHz), 8GB RAM, 512GB NVMe SSD, Backlit Keyboard, Fingerprint Reader, Webcam, Windows 11",,"July 21, 2022",15.6 Inches,,1920 x 1080 Pixels,4.2 GHz core_i5,8 GB DDR4,2.4 GHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,,,Lenovo,,Ideapad 5i,PC,Windows 11,3.87 pounds,14.04 x 9.18 x 0.75 inches,,,Intel,4,DDR4 SDRAM,,Solid State,No Optical Drive,AC & Battery,
200,B0B9MDX5GB,"Lenovo 2022 Yoga 7i 2-in-1 Laptop 16"" 2.5K Touchscreen Intel EVO Platform 12th Core i5-1240P Iris Xe Graphics 16GB LPDDR5 512GB SSD WI-FI 6E Thunderbolt 4 Backlit KB w/FP Windows 11 Pro w/ RE USB",,"August 15, 2022",16 Inches,2560 x 1600 pixels,2560 x 1600 Pixels,2.9 GHz core_i5_family,16 GB Lpddr 5,4800 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,4,10 Hours,Lenovo,Yoga 7i,82QG,PC,Windows 11 Pro,4.18 pounds,14.23 x 9.83 x 0.76 inches,,Arctic Grey,Intel,12,DDR5 RAM,,Solid State,No Optical Drive,AC & Battery,1 Lithium Ion batteries required. (included)
200,B09XPGR7LB,"HP 2022 15.6"" FHD High Performance Laptop, AMD Ryzen 5 5500U Processor, 8GB RAM, 256GB SSD, HDMI, Wi-Fi, Webcam, Long Battery Life, Windows 11, Spruce Blue, 2-Week IFT Support",$499.00,"April 11, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.1 GHz ryzen_5,8 GB LPDDR4,,256 GB SSD,amd radeon,AMD,Integrated,802.11a/g/n/ac,3,9 Hours,HP,amd5-5500,amd5500,PC,Windows 10 Home,5.19 pounds,13.5 x 9.7 x 0.7 inches,,,AMD,6,DDR4 SDRAM,256 GB,Solid State,No Optical Drive,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0B79GVCZM,"Dell Latitude 5000 5530 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1250P Dodeca-core (12 Core) 1.70 GHz - 16 GB Total RAM - 256 GB SSD - Gray","$1,536.30","July 22, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.7 GHz core_i5,,,256 GB SSD,Intel Iris Xe Graphics,Intel,Iris Xe Graphics,,,,Dell,Latitude 5000,5530,PC,Windows 10 Pro,6.51 pounds,17.4 x 13.9 x 2.5 inches,,Gray,Intel,1,,,,No,,
200,B08CNNBD89,"Lenovo ThinkPad E15 Home and Business Laptop (Intel i7-10510U 4-Core, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, 15.6"" Full HD (1920x1080), Fingerprint, WiFi, Bluetooth, Win 10 Pro) with USB Hub",,"July 9, 2020",15.6 Inches,1920 x 1080 pixels,1920 x 1080,1.8 GHz core_i7,16 GB SO-DIMM,1.8 GHz,512 GB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,2,,Lenovo,ThinkPad E15,,PC,Windows 10 Pro,3.75 pounds,15 x 10 x 1 inches,,Core-i7,Intel,4,DDR4 SDRAM,512 GB,USB 3.1,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09FKTLBC2,"2021 HP Pavilion 15.6"" FHD Touchscreen Laptop 11th Gen 4-Core Intel i5-1135G7 12GB DDR4 512GB NVMe SSD Iris Xe Graphics HDMI Webcam Bluetooth Backlit Keyboard Windows 10 Home w/ RATZK 32GB USB",,"September 7, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1 GHz core_i5,12 GB SO-DIMM,3200 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ac,,6 Hours,HP,15-EG0053CL,15-EG0053CL,PC,Windows 10,3.86 pounds,14.18 x 9.21 x 0.7 inches,,Natural Silver,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B09FDY6W1N,Lenovo 2022 Yoga 7i 2-in-1 Laptop 15.6 inch FHD Touchscreen Intel 11th Core i5-1135G7 Iris Xe Graphics 8GB DDR4 512GB NVMe SSD WI-FI 6 Windows 10 Pro Fingerprint Backlit Keyboard,,"August 29, 2021",15.6 Inches,1920x1800,1920 x 1080 Pixels,2.4 GHz core_i5_family,8 GB DDR4,3200 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,3,7 Hours,Lenovo,Yoga 7i,82BJ0001US,PC,Windows 10 Pro,4.18 pounds,14.03 x 9.28 x 0.76 inches,,Gray,Intel,4,DDR4 SDRAM,,PCIE x 4,,AC & Battery,
200,B08BS5Z1TQ,"HP Laptop, 17.3-inch HD+ Screen, 10th Gen Intel Core i5-1035G1 Quad-Core Processor up to 3.60GHz, 8GB DDR4 RAM, 256GB PCIe NVMe M.2 SSD, Wireless-AC, Bluetooth, Windows 10 Home, Black (Renewed)",,"June 24, 2020",17.3 Inches,,1600 x 900 Pixels,3.6 GHz core_i5,8 GB DDR4,3.6 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,,,HP,17-BY3613DX,,PC,Windows 10,6 pounds,22 x 12 x 3 inches,,Black,Intel,4,DDR4 SDRAM,,USB,,Battery Powered,1 Lithium Polymer batteries required. (included)
200,B081CRKQ9R,"2020 HP Pavilion x360 2-in-1 Laptop Computer/ 14"" Full HD Touchscreen/ 10th Gen Intel Core i5-10210U Up to 4.1GHz/ 8GB DDR4 Memory/ 256GB PCIe SSD + 16GB Optane/ AC WiFi/ HDMI/ Gold/ Windows 10",$616.98,"November 12, 2019",14 Inches,1920 x 1080 pixels,1920x1080,1.6 GHz core_i5,8 GB DDR4,4.1 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,"Bluetooth, 802.11b",,,HP,HP Pavilion x360,HP Pavilion x360,PC,Windows 10,3.48 pounds,14.02 x 10.2 x 0.82 inches,,,Intel,4,DDR4 SDRAM,256 GB,Solid State,,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B07NRXSBQT,"Dell XPS 9380 Laptop, 13.3"" 4K UHD (3840x2160) Touchscreen, Intel Core 8th Gen i7-8565U, 16GB RAM, 1 TB Solid State Drive, Windows 10 Pro, Frost White",,"February 14, 2019",13.3 Inches,,3840 x 2160 Pixels,4.6 GHz,16 GB LPDDR3,4.6 GHz,1 TB SSD,Intel UHD Graphics 620,Intel,Integrated,Bluetooth,,,Dell,Dell XPS 9380,Dell XPS 9380,PC,Windows 10,2.68 pounds,4 x 15 x 17 inches,,,Intel,1,DDR SDRAM,1 TB,Unknown,,Battery Powered,
200,B09V3GTBS2,"Lenovo 2022 Newest Legion 5 Gaming Laptop, 15.6"" FHD Display, Intel 8-Core i7-11800H(Beat AMD Ryzen 7 5800H), NVIDIA GeForce RTX 3050Ti, Windows 11H, Phantom Blue (32GB RAM | 1TB SSD)","$2,299.00","March 8, 2022",15.6 Inches,,1920 x 1080 Pixels,2.3 GHz core_i7_11800h,32 GB DDR4,,1 TB SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,Dedicated,"Bluetooth, 802.11b",,6 Hours,Lenovo,Lenovo Legion,Lenovo Legion 5,PC,Windows,5.3 pounds,,,Phantom Blue,Intel,8,DDR4 SDRAM,1 TB,PCIE x 8,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09SDXM5BD,"2022 HP 15.6"" FHD IPS Laptop - 11th Gen Intel i3-1115G4 - 16GB DDR4 - 512GB M.2 NVMe SSD - Intel UHD Graphics - HDMI WiFi Bluetooth Webcam - RJ45 - FP Reader - Windows 11 Pro w/ 32GB USB Drive",,"February 13, 2022",15.6 Inches,1920 x 1080 pixels,1920x1080 Pixels,1.7 GHz core_i3_family,16 GB DDR4,4.1 GHz,512 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11a/g/n/ac,3,6 Hours,HP,15-DW3033DX,HP-15-DW3033DX,PC,Windows 11 Pro,3.86 pounds,14.1 x 9.53 x 0.78 inches,,Silver,Intel,2,DDR4 SDRAM,,PCIE x 4,,AC & Battery,
200,B07FHB7VXV,"HP Pavilion 15 Laptop 15.6"" Touchscreen, Intel Core i5-8250U, Intel UHD Graphics 620, 1TB HDD + 16GB Intel Optane Memory, 8GB SDRAM, 15-cs0051wm",$610.00,"December 14, 2018",15.6 Inches,,,,8 GB DDR4,2400 MHz,1 TB HDD,"Intel HD Graphics 620, Intel UHD Graphics 620",Intel,Integrated,"802.11b, 802.11g",,,HP,HP Pavilion,4AL49UA,,Windows 10 Home,4.23 pounds,14.24 x 9.51 x 0.7 inches,,Gold,Intel,4,DDR4 SDRAM,1000,,,,1 Lithium Polymer batteries required.
200,B09J1PPG35,"Lenovo ThinkPad T15g Gen 2 20YS002UUS 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB RAM - 512 GB SSD - Black","$2,076.40","September 24, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.3 GHz core_i7_family,16 GB DDR4,2.3 GHz,512 GB SSD,NVIDIA GeForce RTX 3070,NVIDIA,GeForce RTX 3070,"Bluetooth, 802.11ax",,,Lenovo,ThinkPad T15g Gen 2,20YS002UUS,PC,Windows 10 Pro,6.33 pounds,14.8 x 9.9 x 0.96 inches,,Black,Intel,1,DDR4 SDRAM,512 GB,,,,1 Lithium Ion batteries required.
200,B09MDSM4M5,"HP Chromebook 14 FHD Laptop, Dual-core Intel Celeron Processor N3350, 4GB RAM, 64GB eMMC Storage, 14-inch FHD IPS Display, Google Chrome OS, Dual Speakers and Audio by B&O (14-ca064dx, 2022)",$129.00,"November 22, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz celeron_n3350,4 GB DDR4,,64 GB Emmc,Intel HD Graphics,Intel,Integrated,,,11 Hours,HP,HP Chromebook 14 Laptop,14-ca064dx,PC,Chrome OS,3 pounds,8.84 x 13.27 x 0.72 inches,,Gray,Intel,2,SDRAM,64 GB,ATA-3,,Battery Powered,
200,B07S968NG3,"Dell 14"" Latitude 7400 2-in-1 Laptop",$819.95,"May 23, 2019",14 Inches,,1920 x 1080 Pixels,1.6 GHz core_i5_family,8 GB DDR4,1.6 GHz,256 GB SSD,Intel UHD Graphics 620,Intel,Integrated,"Bluetooth, 802.11ac",,,Dell,7400,7400,PC,Windows 10 Pro,4.6 pounds,7.87 x 12.59 x 0.59 inches,,,Intel,1,DDR4 SDRAM,256,Serial ATA,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B09S7ZXQGY,"Dell P2719H 27-inch Full HD Height Adjustable Thin Bezel Monitor for PC, Laptop - 1920 x 1080p at 60Hz, 5ms (Fast) Gray-to-Gray Response Time, 16.7 Million Colors, Displayport, HDMI, USB - Black",$191.47,"‎February 10, 2022",27 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,,,,,,,,,3,,Dell,Dell 27 Monitor,P2719H,,,0.543 ounces,24.08 x 7.88 x 20.64 inches,,Black,,,,,,,,
200,B07D1GG6V8,"Dell XPS 13 9360 13.3in Full HD Anti-Glare InfinityEdge Display (non-touch) Laptop - Silver, Intel Core i5-8250U, 8GB LPDDR3-1866, 256GB Solid State Drive SSD (Renewed)",,"May 12, 2018",13.3 Inches,1920 x 1080 pixels,1920x1080,3.4 GHz core_i5,8 GB LPDDR3,3.4 GHz,256 GB SSD,Intel,Intel,"Intel Integrated Graphics, Integrated",Bluetooth,,,Dell,Dell XPS,XPS9360-5142SLV-cr,PC,Windows 10 Home,2.7 pounds,,,Silver,Intel,4,DDR4 SDRAM,256 GB,Solid State,,,
200,B07VD71SSG,"ASUS VivoBook S15 S512 Thin and Light 15.6” FHD, Intel Core i5-8265U CPU, 8GB RAM, 256GB PCIe NVMe SSD, NVIDIA GeForce MX250, Windows 10 Home, S512FL-PB52, Silver-Metal","$1,799.00","July 16, 2019",15.6 Inches,,1920 x 1080 Pixels,3.9 GHz core_i5,8 GB DDR4,2400 MHz,256 GB SSD,NVIDIA GeForce MX250,NVIDIA,Dedicated,"Bluetooth, 802.11b/n/ac",2,,ASUS,Vivobook S15 S512FL,S512FL-PB52,PC,Windows 10 Home,3.97 pounds,14.1 x 9.1 x 0.7 inches,,Black,Intel,4,DDR4 SDRAM,256,Solid State,No Optical Drive,,1 Lithium Polymer batteries required. (included)
200,B09P1X2CQT,"2022 Dell Inspiron 5410 14.0"" Touchscreen + FHD + IPS 2-in-1 Laptop (Intel i5-1135G7 4-Core, 8GB RAM, 256GB SSD, Intel Iris Xe, HD Webcam, Backlit KB, Fingerprint, WiFi 6, Bluetooth 5.1,Win10H)",$799.99,"February 24, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz core_i5,8 GB SO-DIMM,,256 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,2,,Dell,Inspiron 5410,,PC,Windows 10 Home,3.2 pounds,8.3 x 12.6 x 0.75 inches,,,Intel,4,DDR4 SDRAM,,USB 3.1,No Optical Drive,Battery Powered,
200,B079C8SPVM,"Dell Latitude 5490 XXPKH Laptop (Windows 10 Pro, Intel i5-8250U, 14"" LCD Screen, Storage: 256 GB, RAM: 8 GB) Black",$949.99,"February 14, 2018",14 Inches,,1920x1080 Pixels,1.6 GHz core_i5,8 GB DDR4,2400 MHz,256 GB SSD,Intel UHD Graphics 620,Intel,Integrated,802.11g,3,,Dell,Dell Latitude,XXPKH,Unknown,Windows 10 Pro,3.5 pounds,13.1 x 9 x 0.8 inches,,Black,Intel,1,Unknown,256,Unknown,DVD+RW,Corded Electric,1 Lithium Ion batteries required. (included)
200,B09WV2HMBN,"HP 11.6"" Chromebook, Intel Celeron N3350 Dual-core, Intel HD Graphics 500, 4GB Memory 32GB eMMC Flash Memory, Bluetooth, Webcam, Wi-Fi, Chrome OS, Ash Gray",$219.00,"March 30, 2022",11.6 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n3350,4 GB DDR2,,32 GB SSD,Intel HD Graphics 500,Intel,Integrated,802.11ac,,,HP,,"HP 11.6"" Chromebook",PC,Chrome OS,2.98 pounds,11.6 x 8.2 x 0.7 inches,,Gray,Intel,2,DDR2 SDRAM,32 GB,Solid State,No Optical Drive,AC & Battery,
200,B089239FHR,"Lenovo IdeaPad Gaming 3 15.6"" Full HD Gaming Notebook Computer, Intel Core i5-10300H 2.5GHz, 8GB RAM, 256GB SSD + 1TB HDD, NVIDIA GeForce GTX 1650 4GB, Windows 10 Home, Onyx Black",$739.99,"May 21, 2020",15.6 Inches,1920 x 1080 pixels,1920 x 1080,2.5 GHz 68lc040,8 GB DDR4,4.5 GHz,256 GB Embedded MultiMediaCard,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,"Bluetooth, 802.11ax",1,,Lenovo,Ideapad Gaming 3,IdeaPad Gaming 3,Windows,Windows 10 Home (English),7 pounds,14 x 10 x 1 inches,,Onyx Black,Intel,4,DDR4 SDRAM,256,,DVDRW,,
200,B0B19N1LTR,"Dell Inspiron 15.6''FHD Business Laptop, Intel Core i7-11390H Processor, Windows 10 Pro, 16GB RAM, 512GB SSD","$1,199.00","May 14, 2022",15 Inches,,1920x1080 Pixels,3 GHz core_i7,16 GB DDR4,,SSD,NVIDIA GeForce MX450,NVIDIA,Integrated,Bluetooth,2,,Dell,Inspiron 15,,,Windows 10 Pro,7 pounds,,,16GB RAM | 512GB SSD,Intel,4,,512 GB,USB 3.2,,Battery Powered,
200,B08Q31S5GN,"Lenovo - Chromebook Flex 3 11"" MTK 2-in-1 11.6"" Touch Screen Chromebook - MediaTek MT8173C - 4GB Memory - 32GB eMMC Flash Memory - Platinum Grey - 82HG0000US (Renewed)",$128.99,"December 9, 2020",11.6 Inches,,1366 x 788 Pixels,2.1 GHz mediatek_mt8183,4 GB,,32 GB Emmc,Integrated,MediaTek,Integrated,,,,Lenovo,Chromebook Flex 3,,PC,Chrome OS,2.64 pounds,,,,Motorola,1,DDR3 SDRAM,32 GB,ATA,,Battery Powered,
200,B09B94WBW9,"2021 HP 14 Thin Laptop, Intel N4020, 8GB RAM Fast 128GB Storage, Webcam Wi-Fi 1-Year Office 365 Windows 10 S, 64GB eMMC+ 64GB Storage Card, Zoom Remote School Business Ready, ROKC Bundle, Black",$299.99,"May 13, 2021",14 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n4020,8 GB DDR4,2.8 GHz,64 GB SSD,Intel UHD Graphics 600,Intel,Integrated,"Bluetooth, 802.11a",,,HP,,College Student Laptop,PC,Windows 10 sekunda,3.92 pounds,14.1 x 9.5 x 0.8 inches,,Black,Intel,2,DDR4 SDRAM,128 GB,Solid State,,"Corded Electric, Battery Powered",
200,B07P63JXCX,"HP 2-in-1 Business Chromebook 11.6in HD IPS Touchscreen, Intel Celeron N3350 Processor, 4GB Ram 32GB SSD, Intel HD Graphics, WiFi, Webcam, Google Chrome OS-White (Renewed)",$199.99,"February 28, 2019",11.6 Inches,1366 x 768,1366 x 768,2.4 GHz celeron,4 GB SDRAM,,32 GB Emmc,Intel HD Graphics 500,Intel,Integrated,Bluetooth,2,,HP,HP 11.6 Convertible Chromebook,,PC,Chrome OS,4.39 pounds,12 x 8 x 0.76 inches,,White,Intel,2,DDR DRAM,32,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B082NS8X79,"Dell Inspiron 15 5584 Laptop, 15.6-inch Screen, Intel Core i7, 8GB Memory, 256GB Solid State Drive, Windows 10, I5584-7851SLV-PUS (Renewed)",$519.65,"December 12, 2019",15.6 Inches,,1920 x 1080,4.6 GHz core_i7,8 GB DDR4,4.6 GHz,SSD,Intel UHD Graphics 620,Intel,Integrated,"802.11abg, 802.11a/b/g/n, 802.11a, 802.11ac",,,Dell,Dell Inspiron,AQ-laptop-133,,Windows 10,4.52 pounds,14.3 x 9.8 x 0.9 inches,,Silver,Intel,1,Unknown,512 GB,Solid State,,,
200,B09ZDXCBBD,"HP 17.3"" FHD Laptop, 11th Gen Intel Core i5-1135G7(Beat i7-1065G7), 16GB RAM 1TB SSD, Backlit Keyboard, Wi-Fi, Bluetooth, Webcam, HDMI, Windows 11 Home, ABYS Mouse Pad",$672.00,"May 3, 2022",13.7 Inches,,1920 x 1080 Pixels,4.2 GHz apple_ci5,16 GB DDR4,2666 MHz,1 TB SSD,Intel Iris X Graphics,Intel,Integrated,"Bluetooth, 802.11a",,9 Hours,HP,,HP,PC,Windows 11 Home,6.56 pounds,16.33 x 10.72 x 0.96 inches,,,Intel,4,DDR5 SDRAM,,Solid State,,Corded Electric,
200,B01N38BH1U,"Dell YCMK5 Latitude 5280 Laptop, 12.5"" HD, Intel Core i5-7300U, 8GB DDR4, 256GB Solid State Drive, Windows 10 Pro","$1,359.08","January 27, 2017",12.5 Inches,,1366X768 Pixels,2.6 GHz,8 GB DDR4,3.5 GHz,SSD,,Intel,Integrated,802.11g,2,,Dell,DELL MARKETING L.P.,YCMK5,PC,Windows 10 Pro,10.6 ounces,17 x 11 x 2.9 inches,,Black,Intel,2,Unknown,256,,,,1 Lithium Ion batteries required. (included)
200,B09SBSLWVS,"Lenovo Thinkpad E15 Gen 2 Business Laptop, 15.6"" Full HD Screen, Intel Core i5-1135G7 Processor, 32GB RAM, 512GB SSD, Wi-Fi 6, HDMI, Windows 10 Pro, Black",$919.00,"February 12, 2022",15.6 Inches,,1920 x 1080 Pixels,2.4 GHz apple_ci5,32 GB DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Lenovo,Lenovo Thinkpad,Thinkpad,PC,Windows 10 Pro,3.7 pounds,20 x 4 x 14 inches,,,Intel,4,DDR4 SDRAM,512 GB,PCIE x 4,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0B9XVVHYJ,"Lenovo IdeaPad 5i Laptop, 15.6"" FHD Touch, Intel i5-1235U, 10 Cores, Fingerprint Reader, Wi-Fi 6 AX, w/HDMI Cable (16GB RAM | 1TB PCIe SSD)",$819.99,"August 17, 2022",15.6,,1920x1080 Pixels,4.4 GHz core_i5,DDR4,,SSD,Intel Iris,Intel,Integrated,,4,,Lenovo,IdeaPad 5i,,,Windows 11 Home,,,,16GB RAM | 1TB PCIe SSD,Intel,10,,1 TB,,,,
200,B0B1W4BYDM,"HP 2022 Newest 15.6"" HD Display Laptop, AMD Athlon Silver 3050U(up to 3.2GHz,Beat i3-8130U), 16GB RAM, 1TB SSD, 1-Year Office365, WiFi, Bluetooth, HDMI, Webcam, Win 10S, Pale Gold, JVQ Mouse+Sleeve",$499.00,"May 20, 2022",15.6 Inches,1366x768,1366x768 Pixels,2.3 GHz athlon_silver_3050U,16 GB DDR4,2666 MHz,1 TB SSD,AMD Radeon,AMD,Integrated,802.11ac,3,,HP,HP 15,,PC,Windows 10 S,3.75 pounds,14.11 x 9.53 x 0.78 inches,,Pale gold,AMD,2,DDR4 SDRAM,16 GB,Solid State,,,1 Lithium Ion batteries required.
200,B0BLCVF4R3,"Dell Precision 5000 5760 Workstation Laptop (2021) | 17"" FHD+ | Core i7 - 2TB SSD - 32GB RAM - RTX A2000 | 8 Cores @ 4.8 GHz - 11th Gen CPU Win 11 Pro","$2,086.99","November 3, 2022",17 Inches,,1920x1200 MP,2.5 GHz core_i7,32 GB DDR4,,2000 GB SSD,Nvidia RTX A2000,NVIDIA,Integrated,,,,Dell,Precision 5760 Laptop,Precision 5760 Laptop,PC,Windows 11 Pro,4.7 pounds,9.77 x 14.74 x 0.34 inches,,Black,Intel,8,DDR4 SDRAM,,Solid State,,,
